,Date,Stars,Review
156, 10 months ago,3,"This car is smooth to ride in, and have used it on several long road trips. The ride is smooth in the city and highway. We have had several issues with the car that has needed to see a car dealer, so it’s been expensive to maintain."
157, 10 months ago,4,My partner has owned a Ford F-350 for the past 7 years and loves it. The vehicle is still in great condition. 
158, 10 months ago,4,I think this car is actually a lot better than it Gets credit for at first I didn’t think this was a really good car because it was in the cheap brand of the cars or I just didn’t know much about it but honestly it rides great gets great gas mileage and it’s a great economy car
159, 10 months ago,4,Nice car very good gas mileage and it kept up nicely with minimal maintenance. It don't have problems at all
160, 10 months ago,3,I borrowed my brother in laws disel Ford truck to move some stuff from my home. I drove it to my sons house to take him so stuff and before I got back home I got the truck I limp mode and had to get my brother law to come get it out. I couldn't figure it out
161, 10 months ago,5,I love my Focus. This is my second focus. It is reliable and lasts forever. My first focus lasted 12 years!
162, 10 months ago,5,My mom has a Ford Focus and lives it! She has had no problems and it is a dependable vehicle for her. I like that I know she is safe when away from home.
163, 10 months ago,5,Does Escape is spot on for the money. It is reliable and dependable. Great small utility vehicle. It gets good gas mileage and has space for travel.
164, 10 months ago,5,Does Fusion is a reliable and dependable vehicle. The one I drive belongs to a friend and is well worth the money.
165, 10 months ago,5,We have this car and enjoy it. A nice hybrid of small car to larger car style. I like how there’s lots of space in it.
166, 10 months ago,4,"I like this type of car, I drove a car like this a couple times and feels good is comfortable and feels safe."
167, 10 months ago,4,"I enjoy the Ford Focus 2017 Hybrid. Great gas mileage and nice features but still affordable. It handled in the road well and the best part, it's super quiet. I enjoy seeing how many miles per gallon I can get based on the train and driving habits. Definitely a great car for the price."
168, 10 months ago,4,"i still drive my 2010 ford fusion, it’s held up really well, especially considering i’ve banged the heck out of it over the years. it gets pretty good gas milage especially considering how old it is. i think its about time for a new car but for now i think my fusion still has some years left in it."
169, 10 months ago,5,We used this as a rental and it was a nice ride. Felt very safe in it and it was pretty spacious. It wouldn't suit our family as we have a great dane but it would make a great family car for someone else!
170, 10 months ago,5,"The Escape has been a great daily driver for me. It handles well, is pretty fuel efficient and has been very reliable. It drives extremely well in the ice and snow."
171, 10 months ago,5,"Ford boy for life! Highly recommended, great drive ability, comfort and being able to get to those tough to reach areas up in Northern America."
172,10 months ago,3,Not for a big family. This is small SUV great for older people. Very easy to get in and out. Enough storage for a nice trip. And great on gas.
173, 10 months ago,4,This was the second car that I owned. It got me through with minimal issues. It is perfect for a young person as their first car
174, 10 months ago,4,"It sits really low. Almost feels like a racecar. It’s really reliable! The features in the car are nice, and I’m sure are nicer as the years progress!"
175, 10 months ago,5,"A good car with good gas mileage. It is easy to maintain as well. I haven’t had problems with Ford Fusion except I had to get the airbags replaced, but that was free of charge. I didn’t like going to the dealership though, the employees there just want to sell to you not help you out after the fact. Maybe I should go to ‘Helpful Honda’ LOL. But the car is 5 stars, dealership deserves 3. I would recommend this car!"
176, 10 months ago,4,"Bought a 2011 Ford Focus over a year ago and haven't had any issues. A reliable car that works well. Also, surprisingly cheap to maintain here in Australia which is a stark difference to my old VW. Petrol mileage is also really good and for an older car, has very modern conveniences. "
177, 10 months ago,5,Love this car. Hoping to get one for myself this spring.  Handles wells and is a quiet ride.
178, 10 months ago,4,My car is a 2007 but its a great little ride! It has its quirks with sensors which make it a pain to pass inspection each year.
179, 10 months ago,5,Ford scape es una buena opción para que quepan los niños. Son carros altos y muy cómodos con buena visión.
180, 10 months ago,5,Yo tuve un Ford y me gustó mucho es muy practico porque cabes donde quiera. Se maneja muy cómodo.
181, 10 months ago,5,Es un buen auto para personas que viajan dentro de la ciudad en calles o espacios pequeños.
182, 10 months ago,4,Great ride. Very smooth. I love that it’s also American made. It was nice to travel in. I rented it when I was out of town.
183, 10 months ago,4,"I really like my car. It's a ford Focus Titanium and it has Twilight Sensor, Electrochrome mirror, Rain Sensor, Automatic Climate Control. The audio system Is Sony ,Cruise Control, Electric solar roof, parking camera, Bluetooth, eléctric key. Just to mention a few features."
184, 10 months ago,5,Da hab ich fast den Vater einer meiner Freunde von Früher umgefahren. Damals war ich 12 oder so. Die Kupplung ist ein wenig stürmisch bei den Fahrzeugen bis Bj. 2000. Aber ansonsten sind Fiesta sehr gute City Cruiser mit Potenzial.  Meine Meinung.. Probefahrt!
185, 10 months ago,5,"Is a good car, ahorra mucha gasolina, bonita tapicería y me gusta su estética externa, es un automóvil familiar y bonito.. I would buy it again"
186, 10 months ago,5,"The Ford escape is a very reliable and dependable car, drives so smoothly,  its affordable,  I recommend this to everyone,  no improvements needed for this product.  Ford Escape"
